date,bdi,bci,bpi,bsi,bunker_fuel,coal_index,indo_coal_index,dxy,seaborne_volume,mti_india,spot_freight_rate
2025-09-09,1952,2657,1858,1550,600.91,133.12,56.27,105.84,682872,0.279,20533
2025-09-10,1963,2713,1820,1565,593.65,132.58,56.0,105.35,727587,0.294,20621
2025-09-11,1968,2668,1852,1533,595.51,132.44,55.26,105.52,707084,0.286,20521
2025-09-12,1947,2556,1807,1497,594.51,134.46,56.17,105.26,691090,0.279,20356
2025-09-13,1958,2722,1847,1565,596.19,134.27,56.21,105.22,679533,0.275,20605
2025-09-14,2004,2807,1862,1592,599.22,134.27,55.49,105.13,702685,0.286,21147
2025-09-15,2036,2704,1904,1601,600.28,133.72,56.3,105.0,693408,0.283,21291
2025-09-16,2074,2817,1925,1603,603.07,135.07,56.62,104.97,717204,0.294,21768
2025-09-17,2059,2869,1952,1605,602.53,137.43,58.11,104.66,686838,0.281,21669
2025-09-18,2032,2896,1931,1582,596.96,137.94,57.49,104.9,677908,0.275,20986
2025-09-19,2026,2797,1899,1587,601.6,138.0,57.71,104.43,702357,0.287,21191
2025-09-20,2026,2763,1905,1606,598.72,137.99,57.35,104.56,701259,0.286,21342
2025-09-21,2051,2822,1892,1616,594.34,135.08,56.33,104.46,688380,0.278,21455
2025-09-22,2007,2831,1879,1546,593.45,135.97,56.63,104.15,694476,0.28,20939
2025-09-23,2043,2790,1919,1618,589.26,136.1,57.56,104.2,682256,0.273,20987
2025-09-24,2037,2775,1980,1594,587.38,136.59,57.09,103.8,684831,0.274,21079
2025-09-25,2024,2772,1875,1591,588.96,135.69,57.04,103.81,697311,0.279,20931
2025-09-26,1997,2713,1914,1584,590.52,135.2,56.63,103.45,687741,0.276,20782
2025-09-27,1954,2702,1862,1504,586.44,134.68,56.06,103.58,674359,0.269,20136
2025-09-28,1974,2797,1862,1539,584.28,135.89,57.01,103.35,695734,0.276,20306
2025-09-29,1974,2739,1900,1530,589.18,135.39,57.1,103.25,638539,0.256,20167
2025-09-30,1941,2667,1834,1486,591.38,137.85,57.42,103.33,703370,0.283,20379
2025-10-01,1908,2620,1803,1494,600.64,138.29,58.41,103.15,645590,0.264,19901
2025-10-02,1899,2551,1784,1527,605.68,136.67,57.06,103.15,660378,0.272,19987
2025-10-03,1941,2718,1855,1481,610.46,136.45,57.12,102.78,667791,0.277,20465
2025-10-04,1934,2665,1845,1508,603.74,135.61,57.17,102.96,664843,0.273,20159
2025-10-05,1896,2608,1766,1490,606.83,132.92,55.56,103.42,680788,0.281,19837
2025-10-06,1890,2752,1743,1476,606.18,134.82,56.64,104.12,648491,0.267,19739
2025-10-07,1883,2612,1765,1467,603.3,135.61,56.83,104.14,666954,0.274,19699
2025-10-08,1816,2472,1687,1393,603.71,136.19,57.25,104.33,653070,0.268,19148
2025-10-09,1816,2487,1706,1421,607.61,136.31,56.3,103.87,664888,0.275,19092
2025-10-10,1812,2552,1734,1400,609.43,134.57,55.79,104.25,658225,0.273,19370
2025-10-11,1831,2531,1709,1388,605.0,133.93,56.5,104.43,659344,0.271,19401
2025-10-12,1878,2527,1764,1486,607.95,134.89,57.07,104.3,648473,0.268,19870
2025-10-13,1907,2673,1794,1505,604.63,133.56,55.73,104.6,647861,0.266,19988
2025-10-14,1900,2592,1807,1483,605.22,130.47,54.7,104.52,658631,0.271,20149
2025-10-15,1873,2669,1704,1465,603.46,130.19,54.8,104.39,667306,0.274,19661
2025-10-16,1938,2723,1807,1531,602.11,130.01,54.88,104.5,643025,0.263,20258
2025-10-17,1939,2656,1828,1517,605.21,130.17,53.86,104.22,637837,0.262,20333
2025-10-18,1940,2734,1853,1529,600.13,131.03,54.68,104.46,658960,0.269,20360
2025-10-19,1939,2679,1810,1507,608.58,131.77,55.21,104.19,648180,0.268,20455
2025-10-20,1944,2721,1780,1540,599.92,132.03,55.74,103.92,660057,0.269,20257
2025-10-21,1940,2699,1839,1519,596.93,133.42,57.04,103.69,632965,0.257,20121
2025-10-22,1926,2619,1794,1505,598.36,131.53,55.15,103.88,618835,0.252,20118
2025-10-23,1912,2610,1768,1469,600.72,132.09,54.91,103.72,636528,0.26,20061
2025-10-24,1912,2685,1781,1496,599.95,132.78,55.93,103.39,632046,0.258,19905
2025-10-25,1899,2605,1780,1466,599.4,131.23,55.64,103.24,641401,0.261,19639
2025-10-26,1882,2578,1754,1456,600.96,129.37,54.38,103.25,632095,0.258,19644
2025-10-27,1885,2559,1717,1456,599.6,128.45,53.59,102.96,651850,0.266,19797
2025-10-28,1880,2613,1790,1447,605.58,127.65,54.0,102.69,635524,0.262,19949
2025-10-29,1919,2741,1835,1535,608.95,128.55,54.26,103.24,641238,0.266,20033
2025-10-30,1853,2509,1758,1469,612.41,127.79,53.26,103.04,640504,0.267,19529
2025-10-31,1882,2598,1740,1502,607.52,126.76,53.39,102.97,640246,0.264,19739
2025-11-01,1914,2705,1794,1471,606.73,126.03,53.33,102.9,636168,0.262,20247
2025-11-02,1863,2567,1751,1454,604.96,127.38,53.97,102.81,643421,0.265,19566
2025-11-03,1856,2581,1759,1424,600.05,127.39,53.48,102.99,623084,0.254,19277
2025-11-04,1848,2503,1754,1429,601.39,127.16,53.26,103.24,655292,0.268,19456
2025-11-05,1815,2524,1687,1399,598.66,127.02,53.84,103.17,630060,0.256,18922
2025-11-06,1797,2472,1692,1424,601.36,128.56,53.51,102.88,613268,0.251,18669
2025-11-07,1772,2490,1677,1375,596.25,127.62,53.78,103.21,635121,0.258,18421
2025-11-08,1819,2563,1746,1438,603.79,129.17,53.71,103.2,618917,0.254,19280
2025-11-09,1844,2662,1751,1450,599.42,129.38,54.76,103.65,641076,0.261,19341
2025-11-10,1878,2618,1785,1506,600.16,129.13,54.13,103.09,663677,0.271,19692
2025-11-11,1897,2633,1785,1453,603.47,132.08,55.98,103.15,618198,0.254,19809
2025-11-12,1870,2589,1793,1481,600.58,130.71,55.1,103.64,634473,0.259,19588
2025-11-13,1858,2548,1757,1470,604.16,130.21,54.2,103.56,602671,0.248,19471
2025-11-14,1872,2598,1738,1442,598.3,128.65,54.6,103.51,635357,0.258,19571
2025-11-15,1842,2529,1767,1455,604.64,129.74,55.11,103.59,614833,0.253,19325
2025-11-16,1862,2577,1768,1458,604.38,131.7,55.67,103.45,618345,0.254,19608
2025-11-17,1857,2622,1735,1444,601.38,133.6,55.81,103.38,610824,0.25,19402
2025-11-18,1849,2506,1726,1427,599.79,134.94,56.55,103.3,637978,0.26,19224
2025-11-19,1868,2629,1764,1444,603.22,134.54,56.57,103.16,641786,0.263,19516
2025-11-20,1880,2654,1779,1504,600.32,133.96,55.98,103.48,626736,0.256,19401
2025-11-21,1872,2578,1765,1460,596.74,131.81,56.04,103.6,613154,0.249,19722
2025-11-22,1902,2529,1796,1498,595.61,134.14,56.4,103.67,649727,0.263,19922
2025-11-23,1875,2560,1805,1448,590.22,134.55,55.43,103.87,614420,0.247,19313
2025-11-24,1891,2668,1804,1461,598.43,133.81,56.34,103.8,593065,0.241,19621
2025-11-25,1906,2630,1797,1506,595.74,135.26,56.67,103.61,632218,0.256,19757
2025-11-26,1899,2575,1808,1457,599.4,133.92,56.22,103.46,608646,0.248,19957
2025-11-27,1907,2609,1767,1480,600.19,134.26,56.24,103.47,639950,0.261,19749
2025-11-28,1875,2626,1773,1463,595.61,133.9,56.56,103.21,619336,0.251,19518
2025-11-29,1899,2645,1830,1483,595.53,134.51,56.94,103.1,634068,0.257,19745
2025-11-30,1894,2603,1775,1474,599.01,134.27,56.51,102.98,646023,0.263,19883
2025-12-01,1880,2578,1746,1474,598.06,132.37,55.46,103.53,606883,0.247,19557
2025-12-02,1906,2613,1776,1499,603.35,132.33,55.56,102.84,616571,0.253,19712
2025-12-03,1888,2564,1748,1486,607.77,133.46,56.06,102.82,623997,0.258,19795
2025-12-04,1852,2629,1722,1427,611.64,133.27,55.65,103.27,648295,0.27,19461
2025-12-05,1813,2488,1695,1409,609.25,134.05,56.53,103.31,615484,0.255,19105
2025-12-06,1829,2579,1684,1448,604.12,132.64,55.89,103.51,616599,0.253,19343
2025-12-07,1797,2548,1689,1418,601.21,132.47,56.25,103.54,632872,0.259,18634
2025-12-08,1841,2586,1753,1411,602.0,131.58,55.76,103.38,617254,0.253,19167
2025-12-09,1789,2449,1659,1402,604.36,132.35,55.31,102.82,628440,0.258,18734
2025-12-10,1831,2546,1760,1393,594.46,132.25,55.87,102.9,603147,0.244,18981
2025-12-11,1836,2533,1739,1433,594.5,132.94,55.45,102.72,659930,0.267,19263
2025-12-12,1833,2489,1749,1464,595.29,134.1,56.6,102.54,606822,0.246,19043
2025-12-13,1819,2525,1693,1402,594.12,134.76,56.39,102.44,622562,0.252,18983
2025-12-14,1828,2470,1740,1411,600.05,134.92,56.26,102.9,627279,0.256,19047
2025-12-15,1826,2574,1690,1438,601.95,133.54,56.2,103.52,656862,0.269,19214
2025-12-16,1853,2536,1764,1418,607.82,133.38,54.95,103.58,608731,0.252,19548
2025-12-17,1854,2568,1747,1435,606.72,132.58,54.98,103.47,658818,0.272,19452
2025-12-18,1857,2575,1759,1459,610.84,132.03,55.38,103.18,640907,0.266,19685
2025-12-19,1846,2536,1706,1428,618.03,131.44,55.24,103.31,636319,0.267,19592
2025-12-20,1843,2569,1710,1433,623.63,130.14,54.51,103.77,615832,0.261,19730
2025-12-21,1849,2530,1753,1455,618.32,127.68,53.0,103.71,639735,0.269,19603
2025-12-22,1804,2529,1672,1415,616.89,126.81,52.93,103.11,620908,0.26,19174
2025-12-23,1769,2381,1674,1385,615.09,126.99,53.49,103.3,651379,0.272,18806
2025-12-24,1787,2471,1645,1387,617.1,125.31,52.86,103.55,618457,0.26,18948
2025-12-25,1790,2557,1703,1403,619.96,125.29,52.62,103.16,631996,0.266,19085
2025-12-26,1784,2416,1646,1389,615.92,127.54,54.03,103.22,626060,0.262,18987
2025-12-27,1783,2430,1689,1399,616.04,128.7,54.21,103.34,620297,0.26,18757
2025-12-28,1790,2493,1698,1387,606.78,130.59,54.55,103.33,646976,0.267,19055
2025-12-29,1775,2457,1651,1381,613.3,130.95,54.89,103.14,644659,0.269,18607
2025-12-30,1754,2436,1663,1350,610.91,132.23,54.98,103.41,655558,0.272,18522
2025-12-31,1757,2447,1658,1370,611.13,131.23,55.07,103.32,611545,0.254,18554
2026-01-01,1730,2416,1613,1335,609.71,130.34,55.19,102.96,655265,0.272,18403
2026-01-02,1738,2448,1608,1335,614.89,126.94,53.59,102.46,677758,0.283,18736
2026-01-03,1692,2354,1542,1325,602.05,128.31,54.45,102.8,634300,0.26,17604
2026-01-04,1716,2357,1622,1342,602.17,130.09,54.52,102.98,670423,0.275,18067
2026-01-05,1726,2411,1583,1360,601.9,129.33,54.85,103.02,638992,0.262,17906
2026-01-06,1729,2472,1628,1341,600.09,128.93,54.07,102.92,623321,0.254,18145
2026-01-07,1752,2411,1640,1374,608.13,127.95,54.33,102.81,640312,0.265,18548
2026-01-08,1790,2427,1700,1406,604.26,128.34,53.9,102.56,661631,0.272,19067
2026-01-09,1812,2551,1696,1422,607.95,129.62,54.72,102.48,634369,0.262,19114
2026-01-10,1763,2427,1649,1360,609.71,127.45,54.12,101.97,638992,0.265,18773
2026-01-11,1728,2287,1643,1350,615.52,127.88,53.63,101.82,657977,0.275,18496
2026-01-12,1710,2398,1616,1340,612.55,127.49,53.63,101.79,650218,0.271,18140
2026-01-13,1709,2334,1614,1333,609.36,127.58,54.1,101.98,660059,0.274,17979
2026-01-14,1720,2369,1628,1304,614.47,128.08,53.74,102.01,655996,0.274,18359
2026-01-15,1699,2360,1559,1328,616.48,127.79,53.14,102.24,660782,0.277,17987
2026-01-16,1702,2358,1619,1368,609.59,127.61,54.46,102.61,648281,0.269,18223
2026-01-17,1682,2353,1596,1305,607.38,127.31,53.28,102.9,659439,0.272,17828
2026-01-18,1665,2278,1540,1286,609.39,128.43,54.0,103.03,643269,0.267,17832
2026-01-19,1629,2271,1525,1277,613.4,128.88,54.59,103.05,677742,0.283,17397
2026-01-20,1605,2203,1508,1258,610.53,129.08,53.97,102.82,650154,0.27,17159
2026-01-21,1571,2201,1473,1247,597.66,127.49,53.14,103.02,677872,0.275,16665
2026-01-22,1547,2163,1463,1184,600.54,127.0,53.44,103.46,658724,0.269,16411
2026-01-23,1574,2130,1516,1241,595.52,128.05,53.06,103.55,666564,0.27,16569
2026-01-24,1551,2189,1485,1220,587.03,128.05,53.66,104.04,657432,0.262,16289
2026-01-25,1618,2208,1488,1259,575.06,128.8,54.19,103.65,650956,0.255,16595
2026-01-26,1630,2286,1548,1277,579.75,130.87,54.86,103.37,641379,0.253,16736
2026-01-27,1634,2272,1569,1293,581.27,132.03,54.84,103.59,653091,0.258,17115
2026-01-28,1612,2308,1525,1273,581.19,132.05,56.1,103.66,665447,0.263,16860
2026-01-29,1630,2239,1560,1251,588.38,131.34,55.2,103.99,674884,0.27,17082
2026-01-30,1616,2214,1569,1275,592.06,128.19,54.41,103.98,688276,0.277,17211
2026-01-31,1619,2233,1547,1261,600.09,127.96,53.64,103.76,667862,0.273,17102
2026-02-01,1683,2309,1588,1314,594.42,127.54,53.22,103.71,662761,0.268,17826
2026-02-02,1680,2354,1605,1312,595.0,127.99,53.86,103.33,655805,0.265,17652
2026-02-03,1708,2284,1609,1329,588.46,127.78,53.58,103.05,686114,0.275,17740
2026-02-04,1689,2284,1589,1339,588.3,127.38,53.03,103.31,701140,0.28,17921
2026-02-05,1688,2281,1578,1315,588.08,125.24,53.19,103.54,700878,0.28,17800
2026-02-06,1731,2432,1667,1330,591.81,124.14,51.89,103.64,694035,0.279,18143
2026-02-07,1715,2443,1591,1330,592.86,124.75,51.66,103.21,694477,0.28,18097
2026-02-08,1759,2423,1692,1375,596.51,126.85,53.81,103.13,711887,0.289,18487
2026-02-09,1775,2442,1681,1407,600.45,126.74,53.03,102.84,692938,0.283,18822
2026-02-10,1759,2431,1619,1383,610.87,127.14,53.16,103.15,699191,0.29,18451
2026-02-11,1774,2500,1677,1368,609.97,128.3,53.18,103.02,686240,0.285,18724
2026-02-12,1797,2438,1636,1446,606.28,127.32,54.17,102.76,672182,0.277,19104
2026-02-13,1810,2509,1717,1417,608.02,127.77,53.15,102.79,683923,0.283,19142
2026-02-14,1769,2485,1685,1403,605.03,126.88,53.31,102.65,695620,0.286,18763
2026-02-15,1750,2437,1630,1362,612.38,127.94,54.1,103.05,698253,0.291,18506
2026-02-16,1743,2413,1641,1369,611.66,128.14,53.99,102.88,727826,0.303,18862
2026-02-17,1740,2446,1684,1372,609.69,128.5,53.95,102.55,701747,0.291,18679
2026-02-18,1755,2300,1637,1391,608.2,127.57,52.9,102.03,719813,0.298,18668
2026-02-19,1759,2457,1627,1391,612.11,128.44,53.62,102.06,697212,0.29,18698
2026-02-20,1724,2350,1658,1361,612.0,130.95,55.08,101.95,700675,0.292,18541
2026-02-21,1734,2310,1679,1347,609.74,129.72,54.17,101.63,687032,0.285,18686
2026-02-22,1749,2436,1644,1354,617.91,129.31,54.39,101.97,697453,0.293,18855
2026-02-23,1762,2494,1682,1381,614.58,129.6,54.7,102.18,718117,0.3,19120
2026-02-24,1789,2462,1715,1412,615.35,130.55,55.22,102.2,711952,0.298,19011
2026-02-25,1809,2539,1682,1407,618.88,129.87,54.06,102.58,727612,0.306,19303
2026-02-26,1819,2583,1698,1438,612.08,126.48,54.0,102.77,717818,0.299,19238
2026-02-27,1816,2565,1738,1443,614.93,128.17,54.14,102.58,711445,0.297,19435
2026-02-28,1773,2521,1709,1367,610.82,129.12,54.23,102.35,750590,0.312,18993
2026-03-01,1784,2495,1691,1376,615.26,127.06,53.8,102.58,718591,0.301,19068
2026-03-02,1789,2472,1659,1393,611.59,126.39,54.03,102.7,739079,0.307,19206
2026-03-03,1795,2405,1737,1406,615.45,128.35,53.33,102.77,717250,0.3,19341
2026-03-04,1763,2421,1643,1365,621.1,130.13,54.57,102.58,735545,0.311,18815
2026-03-05,1736,2357,1623,1378,625.55,131.28,54.19,102.75,740452,0.315,18739
2026-03-06,1762,2530,1665,1382,627.17,131.08,55.13,102.59,731288,0.312,19183
2026-03-07,1762,2423,1695,1375,626.6,131.2,55.25,102.58,694471,0.296,18944
2026-03-08,1779,2461,1694,1362,624.5,131.06,55.03,102.97,731686,0.311,19112
2026-03-09,1780,2481,1684,1365,631.67,132.43,55.36,102.82,751490,0.323,19487
2026-03-10,1781,2460,1686,1394,628.93,131.39,54.36,102.45,742562,0.318,19161
2026-03-11,1805,2567,1697,1369,624.74,130.44,54.94,102.21,742949,0.316,19448
2026-03-12,1792,2445,1698,1416,628.31,131.7,55.89,102.49,712036,0.304,19392
2026-03-13,1794,2485,1623,1397,625.23,131.67,55.06,102.58,728665,0.31,19295
2026-03-14,1783,2427,1669,1449,621.54,133.35,56.18,102.57,747239,0.316,19323
2026-03-15,1773,2387,1672,1424,615.7,132.55,55.04,102.47,748814,0.314,18971
2026-03-16,1766,2409,1631,1374,614.32,132.51,55.84,102.62,762462,0.319,19143
2026-03-17,1772,2444,1676,1380,614.77,131.42,55.04,102.43,743646,0.311,18994
2026-03-18,1761,2411,1650,1392,616.68,131.48,54.92,102.53,753475,0.316,19029
2026-03-19,1794,2444,1730,1430,621.76,129.75,54.19,102.38,749194,0.317,19432
2026-03-20,1772,2382,1705,1353,624.83,129.24,54.12,102.18,735696,0.313,19078
2026-03-21,1769,2437,1651,1347,624.62,127.6,53.75,102.05,718207,0.305,18835
2026-03-22,1759,2360,1650,1361,624.38,128.55,53.47,101.99,760042,0.323,19104
2026-03-23,1797,2514,1687,1412,627.35,129.51,54.24,102.02,757710,0.323,19481
2026-03-24,1803,2491,1683,1415,633.7,127.53,53.55,102.11,747342,0.322,19679
2026-03-25,1830,2459,1725,1446,634.76,129.25,53.85,101.22,733829,0.317,19842
2026-03-26,1793,2461,1667,1377,633.14,132.35,56.31,101.07,769054,0.331,19497
2026-03-27,1801,2452,1665,1363,629.19,132.47,55.29,101.03,757099,0.324,19785
2026-03-28,1825,2532,1731,1439,623.3,131.76,55.07,101.46,770908,0.327,19532
2026-03-29,1828,2582,1734,1411,627.03,135.22,56.4,101.24,791970,0.338,19925
2026-03-30,1855,2476,1724,1411,630.3,133.66,56.86,101.33,733330,0.314,19981
2026-03-31,1843,2549,1755,1440,633.51,133.73,56.39,101.75,756385,0.326,19984
2026-04-01,1879,2586,1751,1480,633.48,134.0,55.91,101.47,765153,0.33,20360
2026-04-02,1937,2704,1827,1509,640.36,135.67,57.42,101.61,791516,0.345,21031
2026-04-03,1928,2670,1833,1495,638.61,136.13,57.26,101.46,746533,0.324,20988
2026-04-04,1917,2611,1801,1492,643.37,135.56,57.04,101.38,801488,0.351,21158
2026-04-05,1953,2681,1847,1517,643.57,134.45,56.33,101.22,775842,0.34,21361
2026-04-06,1992,2713,1860,1530,641.2,134.1,56.02,101.09,773703,0.337,21658
2026-04-07,1978,2779,1855,1530,644.3,132.96,55.98,101.83,773495,0.339,21441
2026-04-08,1967,2716,1844,1544,646.51,133.1,55.68,102.08,771228,0.339,21542
2026-04-09,1960,2790,1824,1535,648.45,132.51,56.38,102.39,794782,0.35,21740
2026-04-10,1926,2655,1806,1505,649.11,130.82,54.43,102.54,764304,0.337,21056
2026-04-11,1904,2595,1751,1467,649.22,132.45,56.24,102.16,786766,0.347,20880
2026-04-12,1879,2525,1754,1463,660.25,131.96,55.38,102.29,777057,0.349,20776
2026-04-13,1861,2488,1743,1413,665.65,130.55,54.95,102.59,772605,0.35,20686
2026-04-14,1862,2499,1744,1456,668.87,130.49,55.14,102.4,824024,0.375,20575
2026-04-15,1870,2592,1752,1484,669.28,130.71,54.65,102.67,792698,0.361,20972
2026-04-16,1910,2659,1794,1463,673.71,128.76,54.42,102.87,796770,0.365,21297
2026-04-17,1886,2532,1785,1461,675.85,129.33,53.24,103.35,805777,0.37,21021
2026-04-18,1912,2680,1820,1498,675.74,128.24,53.57,103.26,768508,0.353,21487
2026-04-19,1908,2612,1778,1511,674.15,130.48,54.43,102.99,817210,0.375,21300
2026-04-20,1908,2640,1764,1481,673.59,131.27,54.63,102.92,754368,0.346,21256
2026-04-21,1927,2731,1785,1490,659.15,130.94,54.91,103.3,781526,0.35,21475
2026-04-22,1900,2662,1774,1446,660.21,130.2,54.84,102.85,787206,0.353,20893
2026-04-23,1911,2625,1788,1493,658.1,130.24,54.98,102.35,803829,0.36,20991
2026-04-24,1917,2605,1783,1532,665.41,131.15,55.18,102.4,799374,0.362,21371
2026-04-25,1931,2567,1782,1511,665.48,131.27,54.87,102.32,794558,0.36,21605
2026-04-26,1939,2644,1812,1512,660.12,131.17,55.24,102.35,797825,0.358,21282
2026-04-27,2002,2753,1886,1567,660.0,131.41,55.24,102.62,784255,0.352,22110
2026-04-28,1986,2697,1882,1549,655.39,130.85,55.33,102.5,777365,0.346,21889
2026-04-29,1974,2718,1842,1525,657.71,130.61,55.17,102.06,811595,0.363,21554
2026-04-30,1959,2707,1831,1543,659.17,128.29,53.89,102.61,811954,0.364,21777
2026-05-01,1947,2676,1807,1522,663.59,129.67,54.1,102.38,826142,0.373,21761
2026-05-02,1932,2637,1816,1507,660.06,130.23,54.44,102.14,791326,0.355,21350
2026-05-03,1964,2718,1825,1514,660.31,129.49,54.17,102.45,814346,0.366,21899
2026-05-04,2001,2781,1895,1584,654.26,131.98,55.31,102.38,800450,0.356,22123
2026-05-05,1987,2693,1823,1562,657.62,132.26,55.65,102.4,823290,0.368,21965
2026-05-06,1967,2779,1840,1525,660.1,131.18,55.38,102.54,821465,0.369,21742
2026-05-07,1981,2729,1869,1563,662.42,132.4,55.59,102.84,809980,0.365,21823
2026-05-08,1968,2717,1855,1526,662.47,133.05,55.89,102.78,802370,0.361,21796
2026-05-09,1986,2772,1934,1535,664.37,133.68,56.2,103.18,822502,0.372,22113
2026-05-10,1992,2759,1881,1540,671.59,133.33,55.79,102.66,818390,0.374,22175
2026-05-11,1955,2741,1813,1493,670.16,134.03,55.92,102.87,798993,0.364,21526
2026-05-12,1996,2767,1874,1565,670.66,133.87,55.52,102.68,789888,0.36,22330
2026-05-13,2042,2790,1875,1560,665.63,134.7,56.3,103.04,805997,0.365,22610
2026-05-14,2027,2814,1904,1559,661.68,132.56,55.87,103.09,833549,0.375,22387
2026-05-15,2018,2734,1876,1537,662.16,132.22,55.25,102.94,828481,0.373,22446
2026-05-16,2027,2802,1928,1579,667.15,134.48,56.39,103.12,795038,0.361,22622
2026-05-17,2036,2808,1900,1585,665.91,133.72,56.35,103.36,794619,0.36,22173
2026-05-18,2053,2824,1927,1596,664.79,133.16,56.14,103.53,831640,0.376,22786
2026-05-19,2104,2898,1962,1622,662.92,132.81,55.35,103.28,795843,0.359,22964
2026-05-20,2099,2813,2017,1616,660.5,131.54,55.64,103.17,820846,0.369,23161
2026-05-21,2079,2845,1947,1630,661.86,129.09,54.67,103.18,804268,0.362,22907
2026-05-22,2045,2826,1968,1585,655.12,129.06,53.75,103.18,838039,0.373,22588
2026-05-23,2028,2805,1926,1587,661.02,129.47,54.05,103.38,802474,0.361,22306
2026-05-24,2028,2752,1918,1566,658.03,129.65,54.93,102.88,831400,0.372,22151
2026-05-25,2074,2919,1959,1621,661.34,129.72,54.42,102.99,817213,0.368,22801
2026-05-26,2061,2805,1947,1631,655.61,130.02,53.72,102.93,818386,0.365,22690
2026-05-27,2067,2897,1895,1623,658.72,131.48,54.66,102.74,785184,0.352,22809
2026-05-28,2067,2872,1936,1605,661.77,131.47,55.12,102.57,781802,0.352,22588
2026-05-29,2098,2866,1993,1641,663.47,131.0,54.56,102.54,811616,0.366,23233
2026-05-30,2161,3062,2030,1681,658.91,130.89,54.81,101.67,818679,0.367,23597
2026-05-31,2146,2908,1983,1674,660.04,131.82,55.38,101.54,798121,0.358,23554
2026-06-01,2133,2985,2004,1658,654.69,133.73,56.75,101.36,798663,0.356,23240
2026-06-02,2159,3024,2072,1681,653.63,133.17,55.81,101.54,823382,0.366,23603
2026-06-03,2175,2971,2076,1700,658.35,133.49,56.49,101.39,823341,0.369,23923
2026-06-04,2220,3126,2085,1714,661.92,134.09,56.89,101.38,812743,0.366,24146
2026-06-05,2232,3069,2122,1723,661.9,133.09,56.47,101.82,826394,0.372,24361
2026-06-06,2221,3078,2079,1708,657.41,133.31,56.11,102.1,796933,0.356,24225
2026-06-07,2234,3094,2057,1714,660.3,131.76,54.55,102.36,809033,0.363,24685
2026-06-08,2259,3112,2101,1740,660.31,129.86,54.72,102.27,838889,0.377,24604
2026-06-09,2277,3179,2179,1779,649.77,130.55,55.25,102.43,814966,0.36,24911
2026-06-10,2287,3191,2143,1767,653.4,130.33,54.71,102.4,815579,0.362,25059
2026-06-11,2310,3109,2165,1811,653.32,130.82,55.64,102.38,847988,0.377,25101
2026-06-12,2335,3282,2188,1822,658.76,131.04,55.38,102.51,792096,0.355,25306
2026-06-13,2366,3190,2272,1810,653.73,130.11,54.87,102.39,824693,0.367,25543
2026-06-14,2377,3327,2275,1866,639.43,130.31,55.16,102.79,837339,0.364,25525
2026-06-15,2368,3319,2282,1862,640.96,129.08,54.35,102.77,807111,0.352,25243
2026-06-16,2367,3218,2221,1828,642.5,131.02,54.03,102.95,824456,0.36,25447
2026-06-17,2392,3283,2256,1874,635.08,129.63,54.24,103.33,796382,0.344,25715
2026-06-18,2367,3216,2187,1831,631.01,129.65,54.93,103.59,800335,0.343,25148
2026-06-19,2371,3262,2265,1851,643.8,128.66,53.72,103.25,815908,0.357,25467
2026-06-20,2356,3237,2185,1815,642.56,129.62,54.35,103.37,821582,0.359,25136
2026-06-21,2351,3280,2216,1802,646.0,129.49,53.97,103.59,825862,0.363,25405
2026-06-22,2378,3341,2208,1848,643.14,129.13,54.95,103.82,832009,0.364,25622
2026-06-23,2377,3344,2220,1852,633.85,130.42,55.45,103.54,806845,0.348,25395
2026-06-24,2373,3249,2209,1844,633.38,130.7,54.54,103.38,825126,0.355,25341
2026-06-25,2333,3210,2178,1798,632.47,131.56,55.32,103.64,801426,0.345,24885
2026-06-26,2347,3162,2192,1823,630.97,130.62,54.59,103.45,819406,0.352,25123
2026-06-27,2357,3217,2202,1843,630.77,129.18,54.5,103.38,808276,0.347,25139
2026-06-28,2405,3363,2282,1875,632.26,129.57,54.62,103.78,811112,0.349,25685
2026-06-29,2391,3372,2220,1868,631.86,129.45,54.69,103.77,810017,0.348,25522
2026-06-30,2390,3243,2252,1852,626.43,130.46,54.93,103.59,778808,0.332,25478
2026-07-01,2390,3271,2277,1885,628.98,130.61,56.03,103.38,785206,0.336,25473
2026-07-02,2423,3342,2264,1868,620.51,131.1,54.65,103.47,802770,0.339,25637
2026-07-03,2413,3342,2250,1891,611.73,129.38,53.66,103.14,775064,0.322,25509
2026-07-04,2413,3293,2262,1903,615.68,131.91,55.24,103.09,811958,0.34,25506
2026-07-05,2421,3360,2305,1897,618.49,131.93,54.78,103.19,811656,0.341,25732
2026-07-06,2418,3315,2278,1882,618.69,132.99,55.26,103.53,802561,0.338,25610
2026-07-07,2399,3310,2242,1862,612.86,132.19,55.12,103.7,779883,0.325,24997
2026-07-08,2397,3332,2265,1888,610.22,132.77,55.4,103.52,816427,0.339,25375
2026-07-09,2416,3334,2244,1859,609.62,131.41,54.81,103.82,825285,0.342,25432
2026-07-10,2383,3268,2257,1841,603.03,132.18,55.72,103.75,795913,0.326,24921
2026-07-11,2379,3278,2246,1848,600.41,131.96,55.22,103.44,800323,0.327,24891
2026-07-12,2354,3244,2205,1858,604.09,132.21,55.46,103.4,794627,0.326,24616
2026-07-13,2377,3263,2213,1861,611.18,133.26,56.33,103.77,798472,0.332,25032
2026-07-14,2331,3205,2169,1801,609.8,131.97,55.12,103.81,787618,0.327,24445
